genotype,treatment,leaf_sample_weight_g,main_shoot_wtkg,florets,shoot_wt,gh_notes,rep,position,no_fungus,am_hyphae,dse,lse,arb,coil,vesicle_or_spore,dse_and_am,ves_and_arb,olpidium,mold,plasmodiophorids,dot_line,extra_structures,non_am,fine_endo,fine_or_coarse_am,segment_length,slide_spread,tot,rlc_p,scoring_notes,score_date,scorer,soil_wt_tin_number,tin_boat_weight,soil_wet_wt_in_tared_tin,dried_soil_and_tin_weight_g,emh_precise_wt_weight_in_tube,date_initial_wet_weight_initials_g_for_tin_and_falcon_tube,soil_dry_weight_final_g,date_final_weight_intials_for_tin_boat_only,soil_moisture_content,emh_precise_wt_dry_g,date_emh_extraction_initials,shoot_weigher,filter_paper_size_um,date_permount_added,emh_notes,emh_initials,emh_date,coarse_amf_emh,fine_amf_emh,dse_hyphae_emh,spores_emh,microsclerotia_emh,amf_tot_emh,dse_tot_emh,squares_per_field,length_of_amf_per_slide,amf_in_dry_soil,length_of_dse_per_slide,dse_in_dry_soil,emh_extraction_notes,d13c,c,d15n,n,cn_ratio,p,k,np_ratio,leaf_notes
562781,Droughted,8.85,0.86,0,868.85,NA,I,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.8873083,43.30243901,6.718186486,2.942204921,14.71768289,0.334,1.94,8.808996769,NA
562781,Droughted,5.79,0.86,0,865.79,NA,J,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.98,41.6,5.29,2.85,14.59649123,0.274,1.8,10.40145985,NA
562997,Watered,6.51,2.25,10,2256.51,NA,A,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.39997945,41.45668873,6.810365215,2.304603531,17.98864237,0.285,0.98,8.086328179,NA
562997,Watered,9.03,0.8,0,809.03,NA,B,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.61,37.59,7.35,1.99,18.88944724,0.26,1.52,7.653846154,NA
562997,Watered,5.3,0.68,3,685.3,NA,C,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275,1.79,NA,NA
562997,Watered,13.92,1,0,1013.92,Wrong sample for shoot - 0.81 and 0 florettes,D,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.5,43.03,7.57,2.32,18.54741379,0.309,1.83,7.508090615,NA
562997,Watered,3.19,1.02,0,1023.19,NA,E,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.82,41.32,6.59,2.19,18.86757991,0.268,1.58,8.171641791,NA
562997,Droughted,5.19,0.77,0,775.19,NA,F,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.35663828,43.28294685,6.831415394,2.646140466,16.3570103,0.279,1.55,9.48437443,NA
562997,Droughted,11.15,NA,NA,11.15,no G16 plant and no G15 shoot bag--possibly G15 shoot bag was used for something other than G15,G,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.30701684,44.00037907,6.398091125,2.826226471,15.56859633,0.316,1.85,8.943754655,NA
562997,Droughted,7.7,0.69,0,697.7,NA,H,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.26,44.21,6.46,2.69,16.43494424,0.28,1.63,9.607142857,NA
562997,Droughted,7.18,0.85,0,857.18,NA,I,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.17,38.57,5.38,2.41,16.00414938,0.313,1.73,7.699680511,NA
562997,Droughted,6,0.74,0,746,NA,J,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.39,44.07,5.54,2.38,18.51680672,0.197,1.69,12.08121827,NA
563006,Watered,13.57,0.52,3,533.57,NA,A,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.23183667,36.85411486,6.374197708,2.127608911,17.32184645,0.211,1.05,10.08345455,NA
563006,Watered,11.47,2.42,7,2431.47,NA,B,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.78645554,42.29634203,8.200305091,2.158967155,19.59100764,0.305,1.8,7.078580836,NA
563006,Watered,16.08,1.71,0,1726.08,NA,C,39,45,24,4,15,NA,NA,NA,NA,NA,10,NA,NA,NA,1,NA,NA,NA,NA,NA,97,24.74226804,NA,06:38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.85153655,42.26729045,7.937256079,2.377455792,17.77837072,0.396,1.86,6.003676242,NA
563006,Watered,14.6,1.13,10,1144.6,NA,D,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.75,41.27,8.19,2.29,18.02183406,0.368,1.96,6.222826087,NA
563006,Watered,6.15,1.62,0,1626.15,NA,E,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.02579772,40.46007423,6.804659642,2.197489282,18.41195521,0.258,1.07,8.517400318,NA
563006,Droughted,10.61,1.85,1,1860.61,NA,F,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.3,43.31,7.22,2.73,15.86446886,0.313,2.04,8.722044728,NA
563006,Droughted,5.14,0.86,0,865.14,NA,G,4,79,9,2,6,4,1,NA,NA,NA,1,8,NA,NA,NA,NA,NA,c,s,3,110,12.72727273,not cleared enough? thick roots.,51:15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.46759686,43.15827398,7.027721751,2.524502788,17.09575216,0.371,1.59,6.804589725,NA
563006,Droughted,8.51,0.85,0,858.51,NA,H,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.96,40.11,7.29,2.52,15.91666667,0.265,1.47,9.509433962,NA
563006,Droughted,8.05,0.87,0,878.05,NA,I,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.61876666,34.02889502,5.257212582,1.79569084,18.95030829,0.238,1.7,7.544919496,NA
563006,Droughted,4.99,1.24,0,1244.99,NA,J,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.18438285,40.22551192,4.732053526,2.413891906,16.66417283,0.227,1,10.63388505,fine
563329,Watered,10.71,1.79,0,1800.71,NA,A,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.11,45.09,7.48,2.58,17.47674419,0.313,1.78,8.242811502,NA
563329,Watered,11.71,3.76,0,3771.71,NA,B,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.8,42.89,9.07,2.13,20.13615023,0.293,1.7,7.269624573,NA
563329,Watered,7.69,2.33,0,2337.69,NA,C,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.97,43.97,8.43,1.95,22.54871795,0.226,1.61,8.628318584,NA
563329,Watered,NA,NA,NA,NA,no plant,D,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563329,Watered,6.99,2.98,0,2986.99,NA,E,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.45384445,43.90036713,7.83153755,2.200902144,19.94653295,0.247,1.72,8.910534996,NA
563329,Droughted,10.43,2.31,0,2320.43,NA,F,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.47766919,44.86935954,7.7567787,2.311525331,19.41114767,0.24,1.82,9.631355546,NA
563329,Droughted,14.08,3.68,0,3694.08,NA,G,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.70138368,44.59944854,8.172575574,2.136673893,20.87330626,0.273,1.68,7.826644297,NA
563329,Droughted,10.82,2.23,0,2240.82,NA,H,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.99646283,45.02597822,6.926043308,2.610565318,17.24759687,0.272,1.65,9.59766661,NA
563329,Droughted,8.42,2.17,0,2178.42,NA,I,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.54387346,46.30543109,6.596101682,2.651978767,17.46070959,0.253,1.98,10.48212951,NA
563329,Droughted,9.95,2.23,0,2239.95,NA,J,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.25476341,45.19200404,5.506812485,2.363068253,19.12429063,0.23,1.87,10.2742098,NA
563330,Watered,11.72,2.98,3,2991.72,NA,A,40,39,30,5,13,13,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,103,41.74757282,NA,09:22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.16308889,43.41745637,7.842521443,2.863508938,15.16232612,0.318,1.71,9.004745088,NA
563330,Watered,9.03,2.25,0,2259.03,NA,B,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.76,43.79,8.35,2.16,20.27314815,0.307,1.71,7.035830619,NA
563330,Watered,10.33,2.69,0,2700.33,NA,C,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563330,Watered,11.51,3.89,1,3901.51,NA,D,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.77826034,43.07081383,7.964683373,2.776985602,15.50991615,0.357,1.78,7.778671154,NA
563330,Watered,8.83,2.01,0,2018.83,NA,E,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.072798,42.69300372,8.868973372,2.806142468,15.21412551,0.324,1.6,8.660933543,NA
563330,Droughted,8.66,0.4,0,408.66,NA,F,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.02339646,43.40195855,7.463993556,2.316219264,18.73827717,0.238,1.77,9.732013714,NA
563330,Droughted,12.09,2.31,0,2322.09,NA,G,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.34928354,42.74628627,6.788037533,2.522413704,16.94658025,0.305,1.66,8.270208866,NA
563330,Droughted,6.33,2.16,1,2166.33,"DNA/AMF samples say ""REAL H27""--other H27's or H27B's are incorrect",H,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.44666607,44.0431252,7.163937657,2.744070856,16.05028715,0.304,1.89,9.026548868,NA
563330,Droughted,14.9,1.35,0,1364.9,NA,I,42,61,22,2,13,3,NA,1,NA,NA,8,3,2,NA,3,NA,NA,NA,NA,NA,112,23.21428571,NA,10:09.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.87,43.36,6.56,2.1,20.64761905,0.188,1.7,11.17021277,NA
563330,Droughted,7.97,1.65,0,1657.97,NA,J,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.33352728,45.27164102,5.47743419,2.571321959,17.60636814,0.232,1.77,11.08328431,fine
563348,Watered,11.84,1.45,0,1461.84,NA,A,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.97708202,40.67776908,8.134078932,2.06448919,19.7035515,0.282,2.28,7.320883652,NA
563348,Watered,9.38,1.33,0,1339.38,NA,B,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.28406136,40.33398283,8.660914843,2.391893224,16.86278569,0.339,1.81,7.055732224,NA
563348,Watered,10.11,0.7,2,710.11,NA,C,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.35842858,36.02857353,7.461232699,1.705080971,21.13012469,0.194,1,8.78907717,NA
563348,Watered,16.26,1.43,0,1446.26,NA,D,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.08969716,40.32766586,9.529101627,2.428103254,16.60871126,0.408,2.22,5.951233466,NA
563348,Watered,5.24,1.89,0,1895.24,NA,E,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.19418609,41.18003443,7.761364188,2.479656926,16.60714996,0.359,1.84,6.907122357,NA
563348,Droughted,8.47,1.4,0,1408.47,NA,F,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.22665306,43.30239037,6.894954351,2.374369303,18.23742849,0.316,1.89,7.513826908,NA
563348,Droughted,8,1.53,3,1538,NA,G,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.15545936,43.50415196,6.581014486,2.944813499,14.77314335,0.302,1.64,9.751038076,NA
563348,Droughted,6.35,1.38,0,1386.35,NA,H,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.63,43.27,6.77,2.81,15.39857651,0.262,1.83,10.72519084,NA
563348,Droughted,6.91,1.37,0,1376.91,NA,I,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.708027,43.42667513,5.400556756,2.569027623,16.90393468,0.265,1.73,9.69444386,NA
563348,Droughted,6.47,1.01,0,1016.47,NA,J,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.61,42.66,5.87,2.83,15.07420495,0.352,1.93,8.039772727,NA
564163,Watered,16.38,0.58,5,596.38,NA,A,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.54,36.85,5.71,1.81,20.35911602,0.246,1.33,7.357723577,NA
564163,Watered,9.36,0.69,2,699.36,NA,B,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.05,38.16,6.58,1.62,23.55555556,0.258,1.3,6.279069767,chunky
564163,Watered,9.9,1.27,4,1279.9,NA,C,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.66556232,40.64369854,6.955619902,1.862859701,21.81790637,0.263,1.08,7.083116734,NA
564163,Watered,19.89,0.63,4,649.89,NA,D,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.15914745,36.61281421,6.213138311,1.400135159,26.14948562,0.218,1.64,6.422638344,NA
564163,Watered,12.32,1.02,5,1032.32,NA,E,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.88,35.75,6.07,2.49,14.35742972,0.275,1.15,9.054545455,NA
